Longitude	Latitude	Mean_HF	Median_HF	Total_Erro
69	37	49.4700012	52.25	6.54
71	37	102	102	41.5
73	37	86	86	41.5
75	37	86	86	41.5
77	37	59	53.6199989	41.5
79	37	59	59	41.5
81	37	59.4199982	64	41.5
83	37	61.6100006	62.6899986	41.5
85	37	61.6100006	62.6899986	41.5
87	37	61.1399994	56.1300011	41.5
89	37	58.3800011	56.4000015	41.5
91	37	60.1199989	59.2599983	41.5
93	37	42	42	41.5
95	37	42	42	41.5
97	37	40	40	41.5
99	37	59.5699997	57.1300011	41.5
101	37	69.5999985	65.5	36.97
103	37	64.0599976	61	50.38
105	37	64.0599976	61	50.38
107	37	61	65.3600006	41.5
109	37	47.4000015	55.25	37.89
111	37	71.3899994	67	38.32
113	37	47	47	41.5
115	37	47	47	41.5
117	37	61.0299988	65.6600037	41.5
119	37	66.6200027	59	32.35
121	37	61	61	41.5
123	37	67.6999969	61.9099998	41.5
125	37	67.6999969	61.9099998	41.5
127	37	61.7299995	66	38.09
129	37	93.9199982	75	96.29
131	37	99.7099991	96.9800034	0.66
133	37	93.9800034	91.8499985	23.05
135	37	93.9800034	91.8499985	23.05
137	37	101.8600006	95	37.3
139	37	161.8399963	80.0999985	222.21
141	37	45.2799988	35.5	24.97
143	37	47.8499985	47.8499985	41.5
145	37	47.8499985	47.8499985	41.5
147	37	57.0099983	66.5699997	58.97
149	37	45.5299988	44.5499992	41.5
151	37	52.25	52.25	41.5
153	37	43.9199982	42.25	7.4
155	37	43.9199982	42.25	7.4
157	37	51.2000008	51.2000008	41.5
159	37	43.7000008	43.7000008	41.5
161	37	59.2900009	50.6199989	41.5
163	37	42.5699997	37.7000008	41.5
165	37	42.5699997	37.7000008	41.5
167	37	42.0499992	42.0499992	41.5
169	37	61.6699982	53.0400009	41.5
171	37	62.5	62.5	41.5
173	37	61.6699982	53.9099998	41.5
175	37	61.6699982	53.9099998	41.5
177	37	42	42	41.5
179	37	61.6699982	53	41.5
-179	39	56	56	41.5
-177	39	61.6699982	53.0699997	41.5
-175	39	61.6699982	53.0699997	41.5
-173	39	63.6899986	55.2599983	41.5
-171	39	67.4100037	58.5499992	41.5
-169	39	67.4100037	58.5499992	41.5
-167	39	67.4100037	58.5499992	41.5
-165	39	67.4100037	58.5499992	41.5
-163	39	67.4100037	58.5499992	41.5
-161	39	60.4199982	60.4199982	3.7
-159	39	62.1500015	62.1500015	3.8
-157	39	62.1500015	62.1500015	3.8
-155	39	64.1900024	64.1900024	3.93
-153	39	66.4899979	66.4899979	4.07
-151	39	69.1100006	69.1100006	4.23
-149	39	63.6199989	63.6199989	3.9
-147	39	63.6199989	63.6199989	3.9
-145	39	65.0599976	65.0599976	3.98
-143	39	67.7200012	67.7200012	4.15
-141	39	70.3000031	70.3000031	4.3
-139	39	70.3000031	70.3000031	4.3
-137	39	73.1900024	73.1900024	4.48
-135	39	76.3700027	76.3700027	4.68
-133	39	81.5599976	81.5599976	4.99
-131	39	90.0699997	90.0699997	5.51
-129	39	90.0699997	90.0699997	5.51
-127	39	97.2799988	97.2799988	5.96
-125	39	108.1999969	108.1999969	6.62
-123	39	115.6999969	115.6999969	7.08
-121	39	115.6999969	115.6999969	7.08
-119	39	73.25	63.5	51.45
-117	39	76.8099976	70	104.07
-115	39	157.4799957	108	364.05
-113	39	92.9300003	97.5	127.77
-111	39	92.9300003	97.5	127.77
-109	39	59.7400017	61	7.2
-107	39	109.0100021	104	29.82
-105	39	88.1500015	83.5	30.99
-103	39	88.1500015	83.5	30.99
-101	39	60.9799995	59.2900009	41.5
-99	39	63	62.5	41.5
-97	39	51.75	51	41.5
-95	39	57.2000008	59	41.5
-93	39	57.2000008	59	41.5
-91	39	51	51	41.5
-89	39	55.4399986	53.5	41.5
-87	39	56.7799988	52.8300018	41.5
-85	39	56.7799988	52.8300018	41.5
-83	39	56.7799988	51.4900017	41.5
-81	39	51.7299995	183.75	3602.84
-79	39	37	37	41.5
-77	39	51.0699997	46	11.01
-75	39	51.0699997	46	11.01
-73	39	44	44	41.5
-71	39	38.1500015	38.1500015	41.5
-69	39	50.7999992	45	41.5
-67	39	50.7999992	45	41.5
-65	39	52.0400009	46.0999985	23.48
-63	39	62.6100006	50.8400002	41.5
-61	39	55.3300018	55	41.5
-59	39	49.5	49.5	41.5
-57	39	49.5	49.5	41.5
-55	39	10	10	41.5
-53	39	59.7200012	52.9000015	41.5
-51	39	59.7200012	52.9000015	41.5
-49	39	59.7200012	52.9000015	41.5
-47	39	63.6899986	55.1399994	41.5
-45	39	63.6899986	57.5999985	41.5
-43	39	62.9000015	62.9000015	3.85
-41	39	64.5100021	64.5100021	3.95
-39	39	64.5100021	64.5100021	3.95
-37	39	72.9300003	72.9300003	4.47
-35	39	89.75	89.75	5.49
-33	39	146.6699982	146.6699982	8.98
-31	39	146.6699982	146.6699982	8.98
-29	39	277.6199951	277.6199951	17
-27	39	110.9400024	110.9400024	6.79
-25	39	77.7300034	77.7300034	4.76
-23	39	67.0199966	67.0199966	4.1
-21	39	67.0199966	67.0199966	4.1
-19	39	61.3100014	61.3100014	3.75
-17	39	63.6899986	56.9799995	41.5
-15	39	61.6699982	54.4399986	41.5
-13	39	61.6699982	54.4399986	41.5
-11	39	44.2000008	44.2000008	41.5
-9	39	91.5999985	79	74.4
-7	39	53.6699982	53	41.5
-5	39	68	68	41.5
-3	39	68	68	41.5
-1	39	89.1399994	104.5	115.11
1	39	93.4100037	93.4100037	5.72
3	39	103.9899979	103.9899979	6.37
5	39	103.9899979	103.9899979	6.37
7	39	107.9499969	107.9499969	6.61
9	39	69.4800034	69.4800034	4.25
11	39	97.2099991	98.25	5.45
13	39	149.6100006	131.75	1.48
15	39	149.6100006	131.75	1.48
17	39	76.5699997	43	121.67
19	39	26.6100006	28	24.27
21	39	78.0299988	62.75	102.8
23	39	78.0299988	62.75	102.8
25	39	84.5599976	75	41.5
27	39	110.8199997	114.5	115.11
29	39	92.2799988	78	75.07
31	39	100.5	100.5	41.5
33	39	100.5	100.5	41.5
35	39	87.5	69	57.62
37	39	48.8499985	54.5	27.3
39	39	66.9700012	60	32.89
41	39	66.9700012	60	32.89
43	39	68.7900009	70	24.06
45	39	75.1699982	79	20.79
47	39	48.8800011	54	39.09
49	39	46.5299988	30.25	39.75
51	39	46.5299988	30.25	39.75
53	39	40.6399994	41	25.46
55	39	46.5600014	46	3.07
57	39	52.2200012	53	41.5
59	39	52.2200012	53	41.5
61	39	73	73	41.5
63	39	62.9000015	59	41.5
65	39	65.0400009	64.75	7.79
67	39	60.8800011	56	22.55
69	39	60.8800011	56	22.55
71	39	58.8699989	52.5	37.21
73	39	276	276	41.5
75	39	59.0299988	57.1500015	41.5
77	39	59.0299988	57.1500015	41.5
79	39	62.5800018	64.7900009	41.5
81	39	63.7599983	66.3199997	41.5
83	39	68.9400024	66.75	41.5
85	39	66.3000031	66.6999969	41.5
87	39	66.3000031	66.6999969	41.5
89	39	57.9799995	61.7200012	41.5
91	39	60.75	59.4900017	41.5
93	39	59.5200005	60.0699997	41.5
95	39	59.5200005	60.0699997	41.5
97	39	59.9000015	54.4199982	41.5
99	39	60.7799988	55.4199982	41.5
101	39	59.0699997	61.7099991	41.5
103	39	61.7000008	66.4300003	41.5
105	39	61.7000008	66.4300003	41.5
107	39	61.25	63.9099998	41.5
109	39	61.6100006	63.7799988	41.5
111	39	49	49	41.5
113	39	49	49	41.5
115	39	26	26	41.5
117	39	68.3899994	61	70.74
119	39	64.9599991	72	29.65
121	39	45.4000015	45	8.08
123	39	45.4000015	45	8.08
125	39	69.5800018	58.5999985	41.5
127	39	56.5	56.5	41.5
129	39	99.5100021	99	41.5
131	39	99.5100021	99	41.5
133	39	93.5400009	92.75	3
135	39	83.0400009	84.6999969	19.88
137	39	98.3199997	90	13.79
139	39	132.5200043	81.75	148.91
141	39	132.5200043	81.75	148.91
143	39	32.8400002	31.75	4.23
145	39	47.3699989	46.75	10.33
147	39	56.7999992	44.5499992	41.5
149	39	56.7999992	44.5499992	41.5
151	39	100.2200012	138	41.5
153	39	47	47	41.5
155	39	59.7200012	52.9000015	41.5
157	39	58.7999992	58.7999992	41.5
159	39	58.7999992	58.7999992	41.5
161	39	59.5099983	52.5699997	41.5
163	39	53	53	41.5
165	39	61.6699982	53.0800018	41.5
167	39	61.6699982	53.0800018	41.5
169	39	61.6699982	53.1199989	41.5
171	39	23.2800007	25.0499992	50.35
173	39	61.6699982	54.5600014	41.5
175	39	61.6699982	53.5099983	41.5
177	39	61.6699982	53.5099983	41.5
179	39	61.6699982	52.9199982	41.5
-179	41	62	62	41.5
-177	41	59.7200012	52.9000015	41.5
-175	41	59.7200012	52.9000015	41.5
-173	41	63.6899986	56.4000015	41.5
-171	41	65	65	41.5
-169	41	67.4100037	58.5499992	41.5
-167	41	67.4100037	58.5499992	41.5
-165	41	67.4100037	58.5499992	41.5
-163	41	59.8300018	59.8300018	3.66
-161	41	61.6500015	61.6500015	3.77
-159	41	61.6500015	61.6500015	3.77
-157	41	64.9000015	64.9000015	3.97
-155	41	67.7600021	67.7600021	4.15
-153	41	71.1900024	71.1900024	4.36
-151	41	71.1900024	71.1900024	4.36
-149	41	75.2900009	75.2900009	4.61
-147	41	80	80	4.9
-145	41	84.7900009	84.7900009	5.19
-143	41	84.7900009	84.7900009	5.19
-141	41	90.6699982	90.6699982	5.55
-139	41	97.1500015	97.1500015	5.95
-137	41	104.6299973	104.6299973	6.41
-135	41	104.6299973	104.6299973	6.41
-133	41	125.7799988	125.7799988	7.7
-131	41	169.5099945	169.5099945	10.38
-129	41	395.5700073	395.5700073	24.22
-127	41	218.3399963	218.3399963	13.37
-125	41	218.3399963	218.3399963	13.37
-123	41	41.8600006	41	30.06
-121	41	103.9199982	84	990.55
-119	41	143.9799957	122.5	115.77
-117	41	143.9799957	122.5	115.77
-115	41	99.3099976	102	62.13
-113	41	86	89	34.29
-111	41	60.4900017	62	17.94
-109	41	60.4900017	62	17.94
-107	41	70.0400009	62	56.12
-105	41	67.8700027	59.75	58.57
-103	41	62.6399994	58.5	22.49
-101	41	62.6399994	58.5	22.49
-99	41	55.25	59.5	41.5
-97	41	51.8600006	50.5	15.56
-95	41	48	48	41.5
-93	41	48	48	41.5
-91	41	61.6699982	62	41.5
-89	41	58.7900009	58.5	0.36
-87	41	53.5299988	55.5	1.48
-85	41	53.5299988	55.5	1.48
-83	41	56.7099991	53	41.5
-81	41	66.5	66.5	41.5
-79	41	48.0999985	38.5	43.31
-77	41	48.0999985	38.5	43.31
-75	41	36.1699982	37.5	41.5
-73	41	42	42	41.5
-71	41	44.5099983	51.75	47.78
-69	41	44.5099983	51.75	47.78
-67	41	68.9899979	60.0800018	41.5
-65	41	68.9899979	51.6399994	41.5
-63	41	30.4400005	26	41.5
-61	41	30.4400005	26	41.5
-59	41	52.1800003	52	41.5
-57	41	54.5400009	50	41.5
-55	41	57.7900009	50.2099991	41.5
-53	41	57.7900009	50.2099991	41.5
-51	41	60.6899986	52.1199989	41.5
-49	41	59.5099983	55.3199997	41.5
-47	41	31.1000004	31.1000004	41.5
-45	41	31.1000004	31.1000004	41.5
-43	41	63.6899986	56.6699982	41.5
-41	41	60.0200005	60.0200005	3.67
-39	41	64.4499969	64.4499969	3.95
-37	41	74.9800034	74.9800034	4.59
-35	41	74.9800034	74.9800034	4.59
-33	41	102.6900024	102.6900024	6.29
-31	41	260.25	260.25	15.93
-29	41	183.5700073	183.5700073	11.24
-27	41	183.5700073	183.5700073	11.24
-25	41	92.1500015	92.1500015	5.64
-23	41	71.1399994	71.1399994	4.36
-21	41	63.3800011	63.3800011	3.88
-19	41	63.3800011	63.3800011	3.88
-17	41	67.2900009	58.5099983	41.5
-15	41	49.3499985	49.3499985	41.5
-13	41	50.7599983	50.25	1.75
-11	41	50.7599983	50.25	1.75
-9	41	81.2099991	72	101.07
-7	41	64.6299973	59	31.19
-5	41	75.6900024	75	43.33
-3	41	75.6900024	75	43.33
-1	41	78.9800034	76	22.38
1	41	84.0299988	76	58.96
3	41	98.9100037	98.9100037	6.06
5	41	98.9100037	98.9100037	6.06
7	41	101.0400009	101.0400009	6.19
9	41	73.0899963	73.0899963	4.47
11	41	99.3600006	108.5	6.38
13	41	99.3600006	108.5	6.38
15	41	75.1800003	66.5	92.96
17	41	47.9799995	49.5	56.03
19	41	45.0999985	29	39.61
21	41	45.0999985	29	39.61
23	41	81.7200012	80	114.34
25	41	80.0500031	79	52.37
27	41	79.5999985	67	115.16
29	41	79.5999985	67	115.16
31	41	49.7900009	52.5	30.98
33	41	80.4800034	63	134.46
35	41	67.8799973	68	9.65
37	41	67.8799973	68	9.65
39	41	37.3300018	39.5	41.5
41	41	47.6100006	44	41.5
43	41	65.4800034	60.5	24.59
45	41	67.4100037	70	73.22
47	41	67.4100037	70	73.22
49	41	56.8800011	52	28.91
51	41	49.1500015	33	363.47
53	41	66.6299973	71	27
55	41	66.6299973	71	27
57	41	64	64	41.5
59	41	67.7300034	67	41.5
61	41	64.0100021	64.5	10.11
63	41	64.0100021	64.5	10.11
65	41	66.2600021	75	19.18
67	41	61.6599998	60.8199997	41.5
69	41	72.6200027	67	15.81
71	41	72.6200027	67	15.81
73	41	57.8499985	60	11.15
75	41	58.4199982	54.4099998	41.5
77	41	94	94	41.5
79	41	94	94	41.5
81	41	60.5400009	63.1300011	41.5
83	41	61.6300011	64.4000015	41.5
85	41	59.2000008	62.9399986	41.5
87	41	59.2000008	62.9399986	41.5
89	41	56.7999992	58.5800018	41.5
91	41	59.7900009	56.2700005	41.5
93	41	60.3199997	56.0499992	41.5
95	41	60.3199997	56.0499992	41.5
97	41	58.7599983	57.7700005	41.5
99	41	59.2700005	59.6399994	41.5
101	41	57.2599983	63.7299995	41.5
103	41	57.2599983	63.7299995	41.5
105	41	58.9000015	64.8399963	41.5
107	41	61.3499985	65.3300018	41.5
109	41	60.8300018	57.3899994	41.5
111	41	60.8300018	57.3899994	41.5
113	41	65.1600037	56.2700005	41.5
115	41	43.6500015	45.5	30.63
117	41	32.7400017	35	12.31
119	41	32.7400017	35	12.31
121	41	70.2399979	67	15.17
123	41	63.6399994	52	28.55
125	41	62.1500015	59	18.72
127	41	62.1500015	59	18.72
129	41	71.6999969	62.2700005	41.5
131	41	82.0199966	87	10.85
133	41	77.7099991	77.7099991	4.76
135	41	77.7099991	77.7099991	4.76
137	41	110.8499985	110.8499985	6.79
139	41	101.2300034	101.2300034	6.2
141	41	75.6500015	67	194.7
143	41	29.6100006	26.75	7.05
145	41	29.6100006	26.75	7.05
147	41	46.1399994	47.7200012	0.91
149	41	48.9900017	51.6300011	12.76
151	41	63.5400009	53.3899994	41.5
153	41	63.5400009	53.3899994	41.5
155	41	48	48	41.5
157	41	54.5999985	54.5999985	41.5
159	41	59.7200012	52.9000015	41.5
161	41	59.7200012	52.9000015	41.5
163	41	59.7200012	52.9000015	41.5
165	41	44.0499992	44.0499992	41.5
167	41	48.0999985	48.0999985	41.5
169	41	48.0999985	48.0999985	41.5
171	41	35.8499985	35.8499985	41.5
173	41	62.7900009	54.6800003	41.5
175	41	75	75	41.5
177	41	75	75	41.5
179	41	62.7900009	53.0800018	41.5
-179	43	47	47	41.5
-177	43	63.6899986	54.9099998	41.5
-175	43	63.6899986	54.9099998	41.5
-173	43	64.1800003	57.4399986	41.5
-171	43	67.4100037	58.5499992	41.5
-169	43	67.4100037	58.5499992	41.5
-167	43	67.4100037	58.5499992	41.5
-165	43	67.4100037	58.5499992	41.5
-163	43	67.4100037	58.5499992	41.5
-161	43	67.4100037	58.5499992	41.5
-159	43	60.7700005	60.7700005	3.72
-157	43	63.9599991	63.9599991	3.92
-155	43	67.9300003	67.9300003	4.16
-153	43	67.9300003	67.9300003	4.16
-151	43	71.9700012	71.9700012	4.41
-149	43	76.1699982	76.1699982	4.66
-147	43	79.7600021	79.7600021	4.88
-145	43	79.7600021	79.7600021	4.88
-143	43	86.9300003	86.9300003	5.32
-141	43	93.3899994	93.3899994	5.72
-139	43	101.0999985	101.0999985	6.19
-137	43	101.0999985	101.0999985	6.19
-135	43	115.3399963	115.3399963	7.06
-133	43	158.2899933	158.2899933	9.69
-131	43	158.2899933	158.2899933	9.69
-129	43	277.8500061	277.8500061	17.01
-127	43	402.9599915	402.9599915	24.67
-125	43	173.0599976	173.0599976	10.6
-123	43	173.0599976	173.0599976	10.6
-121	43	219.1999969	67	1542.49
-119	43	107.9300003	85	177.52
-117	43	112.1800003	99.75	33.35
-115	43	112.1800003	99.75	33.35
-113	43	222.3500061	94.5	1376.31
-111	43	76.1299973	80	72.42
-109	43	56.1300011	62	29.55
-107	43	56.1300011	62	29.55
-105	43	63.0299988	58.5	22.94
-103	43	79.5999985	77	41.5
-101	43	79.5999985	77	41.5
-99	43	103.5699997	107	41.5
-97	43	74	74	41.5
-95	43	27.5799999	28	20.31
-93	43	27.5799999	28	20.31
-91	43	56.7799988	51.0900002	41.5
-89	43	75	75	41.5
-87	43	42.75	42.5	41.5
-85	43	42.75	42.5	41.5
-83	43	43	42	41.5
-81	43	39.9099998	43	9.46
-79	43	52.9799995	48	20.34
-77	43	52.9799995	48	20.34
-75	43	41	41	41.5
-73	43	53.6599998	50.5	39.58
-71	43	53.6599998	50.5	39.58
-69	43	46.5	46.5	41.5
-67	43	46	46	41.5
-65	43	66.9100037	61.5	31.39
-63	43	66.9100037	61.5	31.39
-61	43	64.3600006	66	29.11
-59	43	62.0800018	64	20.83
-57	43	36.7099991	36	41.5
-55	43	36.7099991	36	41.5
-53	43	34.4900017	31.5	11.51
-51	43	66.1900024	56.4000015	41.5
-49	43	68.7399979	54.3800011	41.5
-47	43	68.7399979	54.3800011	41.5
-45	43	37.1500015	37.1500015	41.5
-43	43	64.1800003	57.1899986	41.5
-41	43	64.1800003	57.1899986	41.5
-39	43	61.6800003	61.6800003	3.78
-37	43	68.1100006	68.1100006	4.17
-35	43	85.0299988	85.0299988	5.21
-33	43	85.0299988	85.0299988	5.21
-31	43	132.75	132.75	8.13
-29	43	299.4299927	299.4299927	18.33
-27	43	114.9400024	114.9400024	7.04
-25	43	114.9400024	114.9400024	7.04
-23	43	78.2399979	78.2399979	4.79
-21	43	67.1200027	67.1200027	4.11
-19	43	61.0499992	61.0499992	3.74
-17	43	61.0499992	61.0499992	3.74
-15	43	73	73	41.5
-13	43	41.2200012	40.8199997	15.99
-11	43	41.2200012	40.8199997	15.99
-9	43	68.0400009	102.5	121.38
-7	43	73.3899994	63	82.22
-5	43	65.6600037	65.5	11.08
-3	43	65.6600037	65.5	11.08
-1	43	74.2699966	74	16.66
1	43	77.3899994	66	26.4
3	43	86	86	5.27
5	43	86	86	5.27
7	43	98.7799988	98.7799988	6.05
9	43	69.5899963	69.5899963	4.26
11	43	241.2599945	98.25	410.16
13	43	241.2599945	98.25	410.16
15	43	32.7900009	32.5	55.55
17	43	35.6300011	34	16.34
19	43	35.6300011	34	16.34
21	43	62.2299995	80	122.25
23	43	75.7399979	73	37.55
25	43	64.2600021	56	23.7
27	43	64.2600021	56	23.7
29	43	50.6699982	50.5	22.84
31	43	28.1900005	28.5	3.68
33	43	33.4700012	31.5	2.06
35	43	33.4700012	31.5	2.06
37	43	30.1000004	29	2.19
39	43	40.25	43	17.2
41	43	52.0800018	36	42.46
43	43	52.0800018	36	42.46
45	43	70.4899979	61	105.01
47	43	50.5999985	50	7.8
49	43	50.5999985	50	7.8
51	43	68.9199982	61.7599983	41.5
53	43	59	59	41.5
55	43	63.8800011	69	41.5
57	43	63.8800011	69	41.5
59	43	69	69	41.5
61	43	60.0400009	59.7099991	41.5
63	43	60.4199982	59.6699982	41.5
65	43	60.4199982	59.6699982	41.5
67	43	61.0699997	61.5900002	41.5
69	43	57.7299995	59	7.19
71	43	59.0600014	61.3699989	41.5
73	43	59.0600014	61.3699989	41.5
75	43	49.2999992	50.5	27.49
77	43	58.3899994	51	30.29
79	43	58.3899994	51	30.29
81	43	60.1599998	56.8100014	41.5
83	43	60.2599983	56.5999985	41.5
85	43	61.3499985	55.1199989	41.5
87	43	61.3499985	55.1199989	41.5
89	43	63.1699982	57.6399994	41.5
91	43	61.2599983	59.2299995	41.5
93	43	62.4099998	59.1800003	41.5
95	43	62.4099998	59.1800003	41.5
97	43	62.9000015	53.4500008	41.5
99	43	60.8199997	58.4700012	41.5
101	43	58.6500015	57.8899994	41.5
103	43	58.6500015	57.8899994	41.5
105	43	24.5	24.5	41.5
107	43	44.7999992	44	41.5
109	43	44.7999992	44	41.5
111	43	59.3800011	63.3699989	41.5
113	43	65.1999969	63.1100006	41.5
115	43	73.7200012	68.2600021	41.5
117	43	73.7200012	68.2600021	41.5
119	43	58.6100006	59.7599983	41.5
121	43	65.9100037	66.1600037	41.5
123	43	43	43	41.5
125	43	43	43	41.5
127	43	67.1100006	66.9199982	41.5
129	43	80.9000015	71.2099991	41.5
131	43	69.3199997	50	45.18
133	43	69.3199997	50	45.18
135	43	89.9599991	89.9599991	5.51
137	43	108.8799973	108.8799973	6.67
139	43	108.8799973	108.8799973	6.67
141	43	105.8399963	105.8399963	6.48
143	43	79.3000031	92.25	164.91
145	43	135.1399994	79.5999985	215.4
147	43	135.1399994	79.5999985	215.4
149	43	38.8100014	36.5	20.96
151	43	40.8600006	43	41.5
153	43	66.3899994	86.1500015	104.68
155	43	66.3899994	86.1500015	104.68
157	43	39.1500015	39.1500015	41.5
159	43	75.8399963	50.2000008	41.5
161	43	47.0499992	47.0499992	41.5
163	43	47.0499992	47.0499992	41.5
165	43	61.6699982	53.25	41.5
167	43	61.6699982	54.8100014	41.5
169	43	61.6699982	54.8100014	41.5
171	43	61.6699982	54.4099998	41.5
173	43	64.1800003	55	41.5
175	43	64.5400009	55.5900002	41.5
177	43	64.5400009	55.5900002	41.5
179	43	64.1800003	56.0400009	41.5
-179	45	64	64	41.5
-177	45	67.4100037	58.5499992	41.5
-175	45	67.4100037	58.5499992	41.5
-173	45	67.2900009	58.3499985	41.5
-171	45	80	80	41.5
-169	45	80	80	41.5
-167	45	67.4100037	58.5499992	41.5
-165	45	60	60	41.5
-163	45	60	60	41.5
-161	45	59.75	59.75	3.66
-159	45	61.1800003	61.1800003	3.75
-157	45	64.2300034	64.2300034	3.93
-155	45	64.2300034	64.2300034	3.93
-153	45	67.3199997	67.3199997	4.12
-151	45	70.9000015	70.9000015	4.34
-149	45	70.9000015	70.9000015	4.34
-147	45	75.4700012	75.4700012	4.62
-145	45	81.4000015	81.4000015	4.98
-143	45	87.3199997	87.3199997	5.35
-141	45	87.3199997	87.3199997	5.35
-139	45	95.5400009	95.5400009	5.85
-137	45	106.8799973	106.8799973	6.54
-135	45	106.8799973	106.8799973	6.54
-133	45	145.3099976	145.3099976	8.9
-131	45	454.1600037	454.1600037	27.81
-129	45	454.1600037	454.1600037	27.81
-127	45	236.0800018	236.0800018	14.45
-125	45	167.4299927	167.4299927	10.25
-123	45	89.7600021	66	41.5
-121	45	89.7600021	66	41.5
-119	45	62.6500015	66.5	32.43
-117	45	111.4800034	70.75	156.8
-115	45	111.4800034	70.75	156.8
-113	45	73.1500015	62	47.36
-111	45	597.039978	62	1446.18
-109	45	58.0600014	61	18.2
-107	45	58.0600014	61	18.2
-105	45	55.7200012	54.5	77.33
-103	45	81	81	41.5
-101	45	81	81	41.5
-99	45	60.4000015	56.6300011	41.5
-97	45	55.6899986	54.6800003	41.5
-95	45	55.6899986	54.6800003	41.5
-93	45	48	48	41.5
-91	45	58	58	41.5
-89	45	53.5699997	52.75	41.5
-87	45	53.5699997	52.75	41.5
-85	45	49	48	41.5
-83	45	54.7799988	60.1500015	41.5
-81	45	54.7799988	60.1500015	41.5
-79	45	28.0699997	32.25	22.18
-77	45	35.0999985	34.5	35.19
-75	45	35.5400009	33.5	20.57
-73	45	35.5400009	33.5	20.57
-71	45	46.4799995	41	50.75
-69	45	59.4700012	61.5	11.81
-67	45	59.4700012	61.5	11.81
-65	45	53.9199982	55	32.93
-63	45	53.3899994	54	11.68
-61	45	53.3899994	54	11.68
-59	45	68.1200027	71	7.07
-57	45	62	62	41.5
-55	45	76.0599976	71	41.5
-53	45	76.0599976	71	41.5
-51	45	76.3799973	72.5	41.5
-49	45	77.6699982	85	41.5
-47	45	77.6699982	85	41.5
-45	45	55.4700012	55.4500008	41.5
-43	45	103	103	41.5
-41	45	60.7599983	60.7599983	3.72
-39	45	60.7599983	60.7599983	3.72
-37	45	66.4599991	66.4599991	4.07
-35	45	78.75	78.75	4.82
-33	45	78.75	78.75	4.82
-31	45	114.0100021	114.0100021	6.98
-29	45	312.6000061	312.6000061	19.14
-27	45	312.6000061	312.6000061	19.14
-25	45	137.8500061	137.8500061	8.44
-23	45	85.0800018	85.0800018	5.21
-21	45	70	70	4.29
-19	45	70	70	4.29
-17	45	62.5499992	62.5499992	3.83
-15	45	65.4700012	57.6699982	41.5
-13	45	65.4700012	57.6699982	41.5
-11	45	52.9900017	50.0499992	17.03
-9	45	30.6499996	50.5	107.56
-7	45	32.2000008	33.5999985	6.85
-5	45	32.2000008	33.5999985	6.85
-3	45	87	87	41.5
-1	45	83.1299973	81.5	32.21
1	45	83.1299973	81.5	32.21
3	45	93.9800034	98.75	71.29
5	45	81.6500015	91	53.68
7	45	81.6500015	91	53.68
9	45	52.1100006	51	68.03
11	45	46.9300003	50.5	40.47
13	45	38.9599991	38	58.56
15	45	38.9599991	38	58.56
17	45	70.9499969	73	43.74
19	45	92.7799988	99.25	45.33
21	45	92.7799988	99.25	45.33
23	45	69.6399994	88	47.62
25	45	44.4199982	40	21.98
27	45	47.6500015	48	14.38
29	45	47.6500015	48	14.38
31	45	39.5200005	27	134.4
33	45	48.7099991	48	54.08
35	45	48.7099991	48	54.08
37	45	40.9300003	50	25.46
39	45	63.6100006	61.5	14.9
41	45	63.6100006	61.5	14.9
43	45	84.2600021	83	41.5
45	45	65.0699997	63	41.5
47	45	60.4300003	59	41.5
49	45	60.4300003	59	41.5
51	45	75	75	41.5
53	45	68.9199982	59.7299995	41.5
55	45	68.9199982	59.7299995	41.5
57	45	73.8600006	69	41.5
59	45	61.4000015	61.7799988	41.5
61	45	62.5499992	61.0400009	41.5
63	45	62.5499992	61.0400009	41.5
65	45	62.6500015	64.25	41.5
67	45	38	38	41.5
69	45	38	38	41.5
71	45	31	31	41.5
73	45	42.9700012	47	20.68
75	45	42.9700012	47	20.68
77	45	51	51	41.5
79	45	92.9899979	63	99.16
81	45	59.6500015	55.7000008	41.5
83	45	59.6500015	55.7000008	41.5
85	45	60.3300018	61.5900002	41.5
87	45	61.0600014	63.9199982	41.5
89	45	61.0600014	63.9199982	41.5
91	45	59.3499985	58.0600014	41.5
93	45	60.5299988	58.9099998	41.5
95	45	61.3400002	54.75	41.5
97	45	61.3400002	54.75	41.5
99	45	60.4599991	53.6599998	41.5
101	45	57.6699982	54.9700012	41.5
103	45	57.6699982	54.9700012	41.5
105	45	57.7900009	54.7900009	41.5
107	45	57.8199997	54.9099998	41.5
109	45	57.8199997	54.9099998	41.5
111	45	28	28	41.5
113	45	62.4300003	66.6200027	41.5
115	45	65.8199997	65.3300018	41.5
117	45	65.8199997	65.3300018	41.5
119	45	59.1500015	61.7299995	41.5
121	45	65.9100037	61.0499992	41.5
123	45	65.9100037	61.0499992	41.5
125	45	60	60	41.5
127	45	80	80	41.5
129	45	68.4400024	73.1800003	41.5
131	45	68.4400024	73.1800003	41.5
133	45	66.3199997	63.9799995	41.5
135	45	42.6399994	43.5	5.04
137	45	42.6399994	43.5	5.04
139	45	79.5299988	79.5299988	4.87
141	45	88.0299988	72	65.54
143	45	88.0299988	72	65.54
145	45	83.9400024	94.5	167.75
147	45	115.8600006	103	48.61
149	45	31.7600002	28.25	41.5
151	45	31.7600002	28.25	41.5
